Date,Brand,Region,Sales Volume,Revenue ($),Average Price per Unit ($)
2021-07-03,Louis Vuitton,Middle East,52,130000,2500
2022-04-29,Dior,Middle East,83,124500,1500
2024-05-15,Gucci,Asia,51,61200,1200
2021-08-30,Dior,Europe,42,63000,1500
2023-07-02,Dior,Australia,18,27000,1500
2022-02-17,Gucci,Australia,77,92400,1200
2024-08-16,Chanel,Asia,59,177000,3000
2022-07-17,Gucci,North America,85,102000,1200
2022-10-12,Rolex,Asia,45,360000,8000
2024-08-02,Rolex,Asia,67,536000,8000
2024-11-14,Gucci,Asia,56,67200,1200
2024-05-31,Dior,Australia,42,63000,1500
2023-01-31,Dior,Europe,76,114000,1500
2023-12-04,Louis Vuitton,Middle East,65,162500,2500
2022-05-11,Gucci,Europe,1,1200,1200
2021-04-15,Chanel,Asia,50,150000,3000
2021-07-27,Louis Vuitton,Middle East,81,202500,2500
2025-01-05,Rolex,North America,85,680000,8000
2023-09-01,Dior,North America,48,72000,1500
2021-05-18,Chanel,Australia,12,36000,3000
2024-04-23,Louis Vuitton,Middle East,41,102500,2500
2024-12-10,Chanel,Asia,1,3000,3000
2024-06-06,Rolex,Middle East,12,96000,8000
2022-05-23,Gucci,Middle East,40,48000,1200
2023-08-29,Louis Vuitton,Asia,58,145000,2500
2023-12-24,Chanel,Australia,10,30000,3000
2025-01-15,Louis Vuitton,Middle East,16,40000,2500
2021-05-20,Louis Vuitton,Europe,49,122500,2500
2024-09-02,Louis Vuitton,Middle East,33,82500,2500
2022-04-03,Chanel,Asia,57,171000,3000
2023-08-25,Louis Vuitton,Europe,2,5000,2500
2023-12-27,Louis Vuitton,Middle East,53,132500,2500
2023-04-21,Dior,Australia,15,22500,1500
2021-03-30,Gucci,Asia,40,48000,1200
2021-07-26,Chanel,Middle East,11,33000,3000
2022-04-23,Chanel,Europe,32,96000,3000
2025-02-17,Dior,Australia,46,69000,1500
2023-10-21,Louis Vuitton,North America,87,217500,2500
2022-10-05,Chanel,Europe,19,57000,3000
2024-11-20,Rolex,Europe,18,144000,8000
2021-12-18,Gucci,Middle East,91,109200,1200
2021-04-26,Dior,Asia,67,100500,1500
2024-06-11,Rolex,Australia,38,304000,8000
2023-02-10,Chanel,North America,26,78000,3000
2024-03-21,Rolex,Middle East,74,592000,8000
2022-05-16,Rolex,Asia,13,104000,8000
2022-09-04,Gucci,Australia,5,6000,1200
2022-05-13,Dior,Australia,99,148500,1500
2022-08-24,Rolex,Europe,6,48000,8000
2023-03-25,Dior,Europe,87,130500,1500
2022-10-25,Gucci,Europe,26,31200,1200
2022-12-11,Louis Vuitton,Europe,71,177500,2500
2023-06-12,Louis Vuitton,Middle East,70,175000,2500
2024-12-26,Dior,Middle East,1,1500,1500
2021-10-17,Chanel,Australia,64,192000,3000
2022-04-28,Rolex,Australia,77,616000,8000
2023-09-13,Gucci,Asia,28,33600,1200
2022-11-29,Rolex,Asia,76,608000,8000
2024-10-10,Rolex,Asia,34,272000,8000
2024-06-29,Chanel,Middle East,20,60000,3000
2022-11-20,Louis Vuitton,Australia,33,82500,2500
2021-06-22,Dior,Australia,34,51000,1500
2022-05-17,Louis Vuitton,Australia,79,197500,2500
2021-05-22,Gucci,Australia,32,38400,1200
2022-11-06,Rolex,Europe,10,80000,8000
2022-05-08,Chanel,North America,54,162000,3000
2021-12-16,Dior,North America,78,117000,1500
2023-11-02,Chanel,Middle East,36,108000,3000
2024-12-02,Louis Vuitton,Asia,57,142500,2500
2024-02-08,Rolex,Australia,95,760000,8000
2022-10-01,Chanel,Australia,18,54000,3000
2025-02-20,Louis Vuitton,North America,82,205000,2500
2022-09-19,Gucci,Middle East,22,26400,1200
2024-06-15,Chanel,Europe,40,120000,3000
2024-10-29,Rolex,Middle East,91,728000,8000
2024-07-05,Rolex,North America,44,352000,8000
2024-06-16,Rolex,Australia,98,784000,8000
2021-09-20,Chanel,North America,3,9000,3000
2024-03-14,Chanel,North America,65,195000,3000
2025-03-02,Rolex,North America,2,16000,8000
2021-07-02,Rolex,North America,49,392000,8000
2022-12-21,Chanel,Europe,5,15000,3000
2023-11-02,Chanel,Asia,13,39000,3000
2022-10-17,Rolex,Middle East,30,240000,8000
2024-10-19,Gucci,Middle East,97,116400,1200
2024-11-29,Dior,Australia,12,18000,1500
2023-09-20,Gucci,North America,71,85200,1200
2022-07-14,Dior,Middle East,55,82500,1500
2023-10-12,Rolex,North America,3,24000,8000
2023-11-04,Gucci,Australia,93,111600,1200
2022-11-26,Dior,Asia,50,75000,1500
2022-12-22,Chanel,North America,47,141000,3000
2024-05-01,Dior,North America,96,144000,1500
2021-05-26,Rolex,Asia,65,520000,8000
2022-08-27,Rolex,Asia,40,320000,8000
2024-09-29,Louis Vuitton,Europe,34,85000,2500
2021-06-05,Dior,Australia,37,55500,1500
2023-09-08,Dior,Middle East,63,94500,1500
2023-11-13,Dior,Australia,93,139500,1500
2023-04-07,Rolex,North America,19,152000,8000
2022-09-14,Rolex,Asia,58,464000,8000
2023-03-31,Dior,Australia,7,10500,1500
2022-04-11,Louis Vuitton,Asia,47,117500,2500
2022-03-24,Louis Vuitton,Asia,44,110000,2500
2021-08-07,Louis Vuitton,Middle East,55,137500,2500
2022-10-28,Chanel,Middle East,27,81000,3000
2021-04-18,Louis Vuitton,North America,59,147500,2500
2023-05-18,Gucci,Asia,41,49200,1200
2022-05-27,Rolex,North America,79,632000,8000
2021-04-21,Louis Vuitton,Europe,44,110000,2500
2021-07-26,Gucci,North America,29,34800,1200
2023-08-28,Louis Vuitton,Australia,99,247500,2500
2023-08-11,Rolex,Europe,44,352000,8000
2021-05-17,Chanel,Middle East,48,144000,3000
2021-11-22,Gucci,North America,73,87600,1200
2021-05-26,Chanel,Asia,74,222000,3000
2025-01-12,Gucci,Australia,92,110400,1200
2023-11-23,Dior,Australia,52,78000,1500
2021-05-24,Chanel,Asia,75,225000,3000
2024-10-08,Dior,Europe,79,118500,1500
2022-01-16,Louis Vuitton,Middle East,66,165000,2500
2024-02-21,Chanel,Asia,91,273000,3000
2021-08-06,Gucci,Middle East,1,1200,1200
2023-03-12,Louis Vuitton,Asia,69,172500,2500
2023-10-29,Rolex,North America,45,360000,8000
2023-03-15,Chanel,North America,70,210000,3000
2023-12-11,Chanel,Australia,89,267000,3000
2023-10-10,Chanel,Europe,58,174000,3000
2024-09-06,Dior,North America,7,10500,1500
2022-01-06,Dior,Asia,36,54000,1500
2021-04-11,Dior,Europe,5,7500,1500
2023-11-24,Dior,Asia,93,139500,1500
2023-08-10,Louis Vuitton,North America,99,247500,2500
2023-12-05,Dior,Middle East,4,6000,1500
2023-10-09,Dior,Asia,43,64500,1500
2023-12-22,Dior,Australia,9,13500,1500
2021-09-23,Gucci,Australia,60,72000,1200
2024-12-18,Louis Vuitton,Middle East,32,80000,2500
2023-04-08,Louis Vuitton,North America,5,12500,2500
2023-07-19,Gucci,North America,87,104400,1200
2024-05-21,Chanel,Asia,14,42000,3000
2023-10-20,Gucci,North America,39,46800,1200
2023-12-27,Louis Vuitton,North America,85,212500,2500
2023-03-10,Dior,North America,9,13500,1500
2024-02-09,Chanel,Middle East,32,96000,3000
2023-08-01,Rolex,North America,59,472000,8000
2024-12-28,Rolex,Europe,68,544000,8000
2025-02-12,Chanel,Europe,97,291000,3000
2024-10-19,Dior,North America,1,1500,1500
2023-08-23,Chanel,Europe,86,258000,3000
2024-12-02,Louis Vuitton,Europe,15,37500,2500
2023-07-25,Gucci,Asia,92,110400,1200
2021-04-11,Rolex,Middle East,70,560000,8000
2024-05-09,Rolex,Australia,33,264000,8000
2024-08-15,Chanel,North America,74,222000,3000
2022-01-25,Chanel,North America,54,162000,3000
2022-10-14,Rolex,Middle East,63,504000,8000
2021-06-03,Rolex,Middle East,7,56000,8000
2021-12-27,Gucci,Asia,15,18000,1200
2024-11-10,Chanel,North America,79,237000,3000
2023-08-06,Dior,Middle East,78,117000,1500
2021-12-07,Rolex,Asia,40,320000,8000
2024-05-23,Gucci,Europe,92,110400,1200
2021-08-26,Gucci,Asia,86,103200,1200
2022-05-16,Louis Vuitton,North America,25,62500,2500
2023-03-27,Rolex,Europe,73,584000,8000
2022-09-20,Dior,Asia,9,13500,1500
2023-08-04,Dior,North America,77,115500,1500
2021-08-31,Gucci,Australia,81,97200,1200
2024-07-20,Dior,Australia,55,82500,1500
2021-04-11,Chanel,North America,16,48000,3000
2023-09-27,Gucci,Asia,10,12000,1200
2023-06-05,Chanel,North America,70,210000,3000
2024-12-24,Rolex,Middle East,68,544000,8000
2023-03-16,Chanel,Middle East,24,72000,3000
2021-10-04,Louis Vuitton,Asia,6,15000,2500
2024-06-19,Dior,Europe,25,37500,1500
2023-09-27,Rolex,Australia,73,584000,8000
2024-11-05,Gucci,Asia,75,90000,1200
2024-03-15,Rolex,North America,80,640000,8000
2023-05-17,Dior,Asia,31,46500,1500
2022-12-19,Gucci,Europe,92,110400,1200
2024-05-06,Louis Vuitton,Europe,83,207500,2500
2022-11-03,Louis Vuitton,Middle East,44,110000,2500
2023-09-18,Gucci,Europe,34,40800,1200
2024-06-23,Dior,Asia,92,138000,1500
2023-05-05,Chanel,Middle East,86,258000,3000
2023-01-10,Rolex,North America,67,536000,8000
2025-02-10,Chanel,Australia,45,135000,3000
2024-05-20,Gucci,North America,97,116400,1200
2021-08-18,Chanel,Australia,90,270000,3000
2023-09-20,Chanel,North America,16,48000,3000
2023-05-21,Louis Vuitton,Middle East,58,145000,2500
2022-06-01,Dior,North America,56,84000,1500
2022-02-01,Rolex,Asia,6,48000,8000
2024-07-20,Louis Vuitton,North America,91,227500,2500
2024-06-09,Dior,Asia,34,51000,1500
2024-03-12,Gucci,Asia,12,14400,1200
2023-09-28,Gucci,Australia,44,52800,1200
2023-03-04,Rolex,Asia,91,728000,8000
2022-08-28,Dior,North America,54,81000,1500
2024-10-14,Chanel,Australia,32,96000,3000
2023-03-28,Gucci,Australia,70,84000,1200
2024-06-24,Chanel,Middle East,87,261000,3000
2024-06-09,Gucci,Europe,58,69600,1200
2022-10-31,Louis Vuitton,Australia,52,130000,2500
2023-10-18,Dior,Europe,29,43500,1500
2022-12-29,Rolex,Middle East,13,104000,8000
2025-01-29,Dior,Australia,2,3000,1500
2022-07-04,Rolex,Asia,99,792000,8000
2022-12-03,Louis Vuitton,Australia,27,67500,2500
2023-01-18,Chanel,North America,98,294000,3000
2022-09-07,Louis Vuitton,North America,32,80000,2500
2021-03-22,Louis Vuitton,Asia,87,217500,2500
2024-08-07,Louis Vuitton,North America,73,182500,2500
2021-11-24,Louis Vuitton,Middle East,78,195000,2500
2021-06-23,Chanel,Australia,59,177000,3000
2024-06-16,Dior,Australia,28,42000,1500
2021-07-06,Gucci,Europe,20,24000,1200
2021-12-21,Rolex,Europe,82,656000,8000
2024-12-22,Chanel,Middle East,87,261000,3000
2024-01-16,Dior,Middle East,54,81000,1500
2023-02-12,Dior,Asia,26,39000,1500
2022-03-14,Gucci,Australia,62,74400,1200
2022-08-19,Rolex,Asia,55,440000,8000
2022-03-05,Dior,Asia,66,99000,1500
2022-06-10,Gucci,Australia,11,13200,1200
2021-03-21,Rolex,Asia,79,632000,8000
2021-10-12,Louis Vuitton,North America,30,75000,2500
2024-02-04,Dior,Middle East,33,49500,1500
2022-04-03,Rolex,Australia,72,576000,8000
2022-02-09,Dior,Asia,15,22500,1500
2024-06-21,Dior,Europe,76,114000,1500
2022-07-28,Chanel,Australia,76,228000,3000
2023-01-09,Dior,Middle East,54,81000,1500
2024-08-18,Louis Vuitton,Europe,3,7500,2500
2021-11-11,Chanel,Europe,54,162000,3000
2022-05-17,Gucci,Middle East,28,33600,1200
2024-09-12,Gucci,North America,5,6000,1200
2021-05-20,Louis Vuitton,Europe,59,147500,2500
2023-05-20,Dior,Australia,86,129000,1500
2022-09-29,Louis Vuitton,North America,71,177500,2500
2022-02-12,Chanel,Europe,31,93000,3000
2024-05-24,Dior,Europe,51,76500,1500
2022-06-18,Dior,North America,62,93000,1500
2023-04-30,Dior,Middle East,68,102000,1500
2023-09-01,Dior,Australia,78,117000,1500
2024-03-14,Chanel,Middle East,11,33000,3000
2022-10-09,Chanel,Middle East,78,234000,3000
2022-06-15,Louis Vuitton,North America,16,40000,2500
2021-09-06,Dior,Australia,22,33000,1500
2023-03-05,Gucci,Europe,46,55200,1200
2023-05-28,Dior,North America,68,102000,1500
2021-06-30,Gucci,Europe,24,28800,1200
2024-01-03,Gucci,Asia,90,108000,1200
2021-10-10,Gucci,Asia,68,81600,1200
2022-01-07,Rolex,Asia,3,24000,8000
2024-01-10,Dior,Australia,70,105000,1500
2023-03-15,Dior,Middle East,34,51000,1500
2024-09-19,Louis Vuitton,Australia,75,187500,2500
2021-03-12,Louis Vuitton,Asia,14,35000,2500
2023-04-22,Gucci,Australia,3,3600,1200
2023-05-26,Gucci,Europe,35,42000,1200
2021-03-13,Chanel,Asia,47,141000,3000
2022-07-02,Gucci,Europe,60,72000,1200
2021-07-26,Chanel,North America,40,120000,3000
2023-05-25,Dior,Australia,14,21000,1500
2022-09-04,Gucci,Australia,80,96000,1200
2023-06-20,Chanel,Europe,93,279000,3000
2023-09-12,Louis Vuitton,Asia,55,137500,2500
2023-08-21,Chanel,Middle East,94,282000,3000
2023-04-26,Chanel,North America,80,240000,3000
2021-11-11,Louis Vuitton,Europe,98,245000,2500
2024-11-10,Gucci,North America,61,73200,1200
2022-12-12,Chanel,Middle East,78,234000,3000
2023-09-19,Louis Vuitton,Australia,42,105000,2500
2021-12-21,Rolex,North America,58,464000,8000
2023-03-28,Louis Vuitton,Middle East,32,80000,2500
2022-12-29,Chanel,North America,62,186000,3000
2021-03-13,Louis Vuitton,Australia,25,62500,2500
2021-08-28,Chanel,Middle East,46,138000,3000
2024-05-29,Dior,Europe,88,132000,1500
2022-06-21,Rolex,Middle East,76,608000,8000
2024-01-28,Gucci,Middle East,18,21600,1200
2021-03-03,Gucci,Australia,76,91200,1200
2024-02-08,Louis Vuitton,North America,33,82500,2500
2023-05-23,Gucci,North America,41,49200,1200
2022-07-14,Chanel,Australia,77,231000,3000
2021-03-12,Rolex,Australia,47,376000,8000
2024-04-16,Rolex,Australia,53,424000,8000
2021-04-11,Dior,Australia,11,16500,1500
2023-01-12,Gucci,Asia,26,31200,1200
2023-12-28,Gucci,Middle East,73,87600,1200
2023-01-28,Louis Vuitton,Asia,58,145000,2500
2021-03-12,Chanel,Europe,29,87000,3000
2022-08-24,Gucci,Asia,81,97200,1200
2022-12-25,Gucci,Asia,72,86400,1200
2021-04-09,Dior,North America,38,57000,1500
2023-04-15,Gucci,Australia,79,94800,1200
2022-11-10,Chanel,Australia,57,171000,3000
2024-02-07,Louis Vuitton,Europe,9,22500,2500
2021-11-06,Gucci,North America,55,66000,1200
2023-07-21,Dior,North America,72,108000,1500
2022-01-13,Dior,North America,94,141000,1500
2021-06-10,Dior,Middle East,68,102000,1500
2021-04-16,Dior,Australia,25,37500,1500
2024-06-18,Rolex,Australia,26,208000,8000
2024-05-08,Dior,Australia,38,57000,1500
2024-12-24,Chanel,Australia,70,210000,3000
2024-11-30,Chanel,Middle East,67,201000,3000
2023-10-06,Dior,Asia,9,13500,1500
2024-05-02,Rolex,North America,30,240000,8000
2021-07-09,Gucci,Middle East,33,39600,1200
2021-08-20,Rolex,Australia,97,776000,8000
2023-12-25,Gucci,Australia,2,2400,1200
2024-10-28,Chanel,Middle East,22,66000,3000
2023-12-28,Chanel,Australia,16,48000,3000
2022-03-28,Gucci,Asia,76,91200,1200
2022-12-18,Dior,Middle East,59,88500,1500
2021-05-27,Gucci,Asia,9,10800,1200
2021-06-15,Chanel,Australia,21,63000,3000
2024-10-31,Chanel,Asia,8,24000,3000
2024-02-21,Louis Vuitton,North America,52,130000,2500
2024-08-11,Chanel,Australia,33,99000,3000
2021-05-01,Rolex,Australia,26,208000,8000
2025-02-04,Rolex,Australia,81,648000,8000
2022-10-19,Louis Vuitton,Asia,6,15000,2500
2022-02-06,Dior,North America,81,121500,1500
2023-02-03,Gucci,Australia,55,66000,1200
2021-09-07,Louis Vuitton,Asia,72,180000,2500
2023-07-06,Rolex,North America,62,496000,8000
2024-07-12,Chanel,Middle East,39,117000,3000
2024-11-05,Chanel,Europe,39,117000,3000
2024-07-08,Dior,Asia,64,96000,1500
2024-08-03,Gucci,North America,24,28800,1200
2024-01-25,Chanel,Middle East,11,33000,3000
2023-03-13,Louis Vuitton,Europe,99,247500,2500
2022-03-07,Louis Vuitton,Europe,18,45000,2500
2022-04-23,Dior,Europe,83,124500,1500
2025-02-20,Dior,Middle East,48,72000,1500
2024-06-06,Gucci,Europe,2,2400,1200
2024-06-12,Rolex,Europe,24,192000,8000
2021-07-03,Rolex,Australia,87,696000,8000
2021-12-16,Rolex,Asia,91,728000,8000
2024-04-12,Chanel,Middle East,94,282000,3000
2022-03-26,Louis Vuitton,Middle East,83,207500,2500
2022-10-29,Dior,Europe,96,144000,1500
2023-10-11,Rolex,Europe,88,704000,8000
2024-12-04,Dior,Europe,23,34500,1500
2025-02-24,Rolex,Middle East,68,544000,8000
2025-01-23,Rolex,Asia,53,424000,8000
2021-12-19,Louis Vuitton,Australia,31,77500,2500
2024-07-28,Gucci,North America,59,70800,1200
2023-10-31,Gucci,Europe,59,70800,1200
2021-05-01,Rolex,Middle East,25,200000,8000
2023-03-03,Chanel,Europe,63,189000,3000
2022-08-28,Louis Vuitton,Middle East,52,130000,2500
2025-02-26,Gucci,North America,42,50400,1200
2023-06-22,Gucci,Asia,42,50400,1200
2023-06-17,Gucci,Asia,53,63600,1200
2021-11-29,Louis Vuitton,Europe,18,45000,2500
2024-12-12,Louis Vuitton,Asia,48,120000,2500
2023-11-26,Dior,Asia,69,103500,1500
2024-09-25,Louis Vuitton,North America,41,102500,2500
2023-08-07,Chanel,Europe,91,273000,3000
2024-05-17,Gucci,North America,7,8400,1200
2021-11-20,Dior,Australia,20,30000,1500
2023-05-28,Chanel,Middle East,36,108000,3000
2023-10-01,Dior,Europe,65,97500,1500
2024-08-04,Chanel,Asia,11,33000,3000
2024-03-21,Gucci,Europe,30,36000,1200
2024-01-15,Rolex,Asia,47,376000,8000
2023-12-06,Gucci,Europe,88,105600,1200
2022-07-13,Chanel,Europe,81,243000,3000
2024-01-06,Louis Vuitton,North America,15,37500,2500
2024-05-24,Chanel,Middle East,34,102000,3000
2024-05-19,Dior,North America,68,102000,1500
2024-10-26,Chanel,Middle East,42,126000,3000
2021-12-09,Rolex,Europe,42,336000,8000
2021-04-29,Dior,Europe,62,93000,1500
2022-09-17,Chanel,North America,52,156000,3000
2025-03-02,Rolex,Australia,40,320000,8000
2021-07-02,Chanel,North America,15,45000,3000
2021-08-13,Chanel,Australia,49,147000,3000
2024-12-30,Chanel,Australia,90,270000,3000
2022-02-15,Rolex,North America,66,528000,8000
2021-06-28,Gucci,Middle East,46,55200,1200
2024-04-13,Chanel,Europe,49,147000,3000
2021-06-20,Gucci,Australia,7,8400,1200
2022-05-15,Gucci,Australia,77,92400,1200
2021-09-16,Dior,Asia,39,58500,1500
2023-08-21,Louis Vuitton,Asia,58,145000,2500
2023-02-03,Dior,Middle East,21,31500,1500
2023-06-28,Louis Vuitton,Asia,26,65000,2500
2024-12-22,Louis Vuitton,Middle East,19,47500,2500
2023-11-19,Dior,Europe,61,91500,1500
2023-03-11,Chanel,North America,65,195000,3000
2024-10-30,Gucci,North America,96,115200,1200
2022-03-21,Gucci,Asia,63,75600,1200
2024-07-02,Dior,North America,33,49500,1500
2024-09-20,Gucci,Middle East,42,50400,1200
2023-08-02,Louis Vuitton,Middle East,53,132500,2500
2022-12-22,Chanel,North America,36,108000,3000
2023-11-25,Chanel,Australia,87,261000,3000
2024-08-20,Chanel,Europe,91,273000,3000
2022-02-20,Rolex,North America,56,448000,8000
2022-06-26,Rolex,Australia,20,160000,8000
2023-07-10,Chanel,Australia,45,135000,3000
2022-12-01,Chanel,North America,9,27000,3000
2022-09-14,Louis Vuitton,Australia,11,27500,2500
2022-03-26,Dior,Middle East,95,142500,1500
2021-11-22,Chanel,Asia,75,225000,3000
2023-03-17,Chanel,Europe,99,297000,3000
2022-02-01,Chanel,Middle East,30,90000,3000
2023-02-12,Louis Vuitton,North America,73,182500,2500
2023-04-16,Dior,Asia,10,15000,1500
2022-02-17,Gucci,Europe,31,37200,1200
2025-01-25,Louis Vuitton,Australia,8,20000,2500
2024-01-26,Gucci,Europe,71,85200,1200
2022-06-03,Rolex,Europe,80,640000,8000
2021-10-04,Chanel,Middle East,53,159000,3000
2022-12-23,Rolex,Middle East,21,168000,8000
2024-11-19,Louis Vuitton,Europe,75,187500,2500
2024-04-09,Rolex,Australia,37,296000,8000
2021-08-19,Rolex,North America,71,568000,8000
2023-03-07,Dior,Asia,40,60000,1500
2022-08-09,Chanel,North America,69,207000,3000
2024-04-04,Chanel,North America,8,24000,3000
2025-02-24,Louis Vuitton,Asia,40,100000,2500
2021-12-30,Rolex,Middle East,71,568000,8000
2023-06-30,Dior,Europe,99,148500,1500
2022-10-17,Gucci,Asia,97,116400,1200
2021-03-10,Chanel,Asia,28,84000,3000
2024-09-04,Dior,Asia,76,114000,1500
2022-03-18,Rolex,Australia,11,88000,8000
2024-09-16,Gucci,Middle East,98,117600,1200
2022-06-08,Dior,North America,62,93000,1500
2023-06-29,Gucci,Middle East,98,117600,1200
2022-10-03,Dior,Europe,12,18000,1500
2023-07-27,Rolex,Australia,9,72000,8000
2024-03-25,Dior,Middle East,50,75000,1500
2022-03-16,Gucci,Europe,27,32400,1200
2022-07-15,Dior,Middle East,14,21000,1500
2024-08-18,Gucci,Europe,64,76800,1200
2023-01-29,Chanel,Asia,18,54000,3000
2023-03-23,Gucci,Asia,68,81600,1200
2024-10-16,Louis Vuitton,Australia,80,200000,2500
2022-03-26,Chanel,Australia,12,36000,3000
2024-06-25,Gucci,Asia,10,12000,1200
2024-03-10,Louis Vuitton,North America,35,87500,2500
2023-07-17,Gucci,Australia,80,96000,1200
2023-01-23,Louis Vuitton,North America,9,22500,2500
2022-12-01,Chanel,Middle East,94,282000,3000
2024-06-27,Dior,Middle East,6,9000,1500
2023-07-30,Gucci,Middle East,56,67200,1200
2023-09-12,Chanel,North America,68,204000,3000
2023-08-20,Gucci,Asia,2,2400,1200
2024-10-10,Chanel,Australia,73,219000,3000
2021-03-28,Gucci,Middle East,27,32400,1200
2024-03-26,Gucci,Europe,10,12000,1200
2023-03-18,Louis Vuitton,North America,81,202500,2500
2024-12-13,Rolex,Asia,31,248000,8000
2024-03-06,Rolex,Australia,1,8000,8000
2022-01-25,Louis Vuitton,North America,93,232500,2500
2021-06-13,Rolex,North America,89,712000,8000
2023-05-29,Rolex,Australia,81,648000,8000
2022-12-08,Dior,Europe,21,31500,1500
2022-12-31,Dior,Asia,6,9000,1500
2021-12-26,Dior,Europe,16,24000,1500
2023-07-27,Chanel,Australia,15,45000,3000
2024-01-31,Dior,Europe,11,16500,1500
2021-08-19,Gucci,Australia,79,94800,1200
2023-12-26,Dior,North America,81,121500,1500
2021-10-20,Chanel,Australia,43,129000,3000
2021-05-31,Rolex,Middle East,52,416000,8000
2022-12-25,Chanel,Australia,80,240000,3000
2023-03-21,Rolex,Australia,74,592000,8000
2024-10-12,Gucci,North America,70,84000,1200
2023-10-15,Louis Vuitton,Middle East,38,95000,2500
2021-07-29,Dior,Middle East,92,138000,1500
2024-02-14,Dior,Europe,64,96000,1500
2022-12-08,Chanel,Middle East,20,60000,3000
2024-04-05,Dior,Australia,35,52500,1500
2022-10-19,Dior,Europe,97,145500,1500
2022-10-23,Chanel,North America,50,150000,3000
2024-02-11,Rolex,Middle East,35,280000,8000
2023-01-09,Dior,North America,5,7500,1500
2022-01-07,Gucci,Asia,53,63600,1200
2022-03-07,Chanel,Europe,11,33000,3000
2022-03-31,Gucci,Europe,99,118800,1200
2023-10-11,Chanel,Middle East,34,102000,3000
2023-09-09,Rolex,Europe,20,160000,8000
